evid	ra	dec	LD	mag
25037.000000	191.100000	-26.300000	202.000000	-19.398483
25038.000000	340.700000	54.600000	181.000000	-18.467462
25039.000000	102.500000	-24.700000	63.000000	-17.606689
25040.000000	282.100000	-48.700000	216.000000	-18.243325
25041.000000	241.400000	-56.200000	138.000000	-17.149521
25042.000000	39.800000	0.900000	180.000000	-18.057361
25043.000000	215.100000	-33.200000	175.000000	-21.355582
25044.000000	302.500000	-18.200000	162.000000	-17.406211
25045.000000	110.200000	84.600000	215.000000	-19.484853
25046.000000	62.600000	-83.500000	134.000000	-17.794953
25047.000000	161.900000	18.600000	143.000000	-18.959281
25048.000000	87.200000	27.800000	91.000000	-18.412300
25049.000000	46.900000	-18.100000	186.000000	-20.311861
25050.000000	220.200000	27.700000	194.000000	-17.249328
25051.000000	287.700000	14.900000	91.000000	-18.297153
25052.000000	301.600000	-14.200000	182.000000	-17.273392
25053.000000	65.200000	3.300000	100.000000	-17.330457
25054.000000	153.600000	-3.500000	195.000000	-19.359047
25055.000000	154.200000	45.500000	97.000000	-17.982950
25056.000000	115.100000	-56.400000	140.000000	-17.868596
25057.000000	279.400000	31.800000	189.000000	-19.660931
25058.000000	323.500000	-46.100000	203.000000	-17.642759
25059.000000	59.800000	-36.000000	165.000000	-21.099860
25060.000000	55.400000	58.300000	197.000000	-18.049656
25061.000000	302.000000	-16.400000	215.000000	-20.710958
25062.000000	263.000000	5.000000	176.000000	-17.720682
25063.000000	61.200000	32.900000	180.000000	-19.267915
25064.000000	111.300000	44.600000	122.000000	-18.134090
25065.000000	225.800000	-19.200000	172.000000	-21.930623
25066.000000	92.300000	50.200000	161.000000	-19.327299
25067.000000	135.300000	0.800000	126.000000	-17.691935
25068.000000	332.500000	51.700000	134.000000	-18.175931
25069.000000	14.000000	34.500000	187.000000	-17.983565
25070.000000	89.700000	38.900000	143.000000	-18.734965
25071.000000	92.800000	63.300000	142.000000	-20.875286
25072.000000	17.100000	-32.700000	201.000000	-21.233280
25073.000000	103.200000	-27.300000	200.000000	-17.101005
25074.000000	140.900000	-9.000000	203.000000	-17.354963
25075.000000	218.700000	54.500000	76.000000	-17.294930
25076.000000	264.900000	7.000000	125.000000	-18.509950
25077.000000	24.400000	21.300000	147.000000	-19.282020
25078.000000	26.800000	-16.900000	143.000000	-17.475126
25079.000000	270.800000	27.200000	146.000000	-18.970155
25080.000000	77.200000	-30.500000	67.000000	-17.125060
25081.000000	224.200000	9.700000	211.000000	-21.258059
25082.000000	211.300000	66.500000	167.000000	-17.226449
25083.000000	44.700000	33.200000	189.000000	-19.572900
25084.000000	233.600000	22.600000	216.000000	-17.953387
25085.000000	277.200000	48.600000	171.000000	-20.862403
25086.000000	82.400000	-18.300000	202.000000	-19.318595
25087.000000	299.100000	29.400000	159.000000	-17.631856
25088.000000	219.600000	68.700000	173.000000	-18.633423
25089.000000	31.800000	44.800000	109.000000	-17.984310
25090.000000	308.100000	-2.000000	133.000000	-18.348240
25091.000000	145.200000	-8.200000	136.000000	-17.248559
25092.000000	127.400000	5.300000	178.000000	-20.174105
25093.000000	21.100000	-41.800000	52.000000	-20.316284
25094.000000	51.500000	-44.300000	133.000000	-19.044983
25095.000000	45.000000	66.300000	208.000000	-18.805681
25096.000000	185.200000	51.800000	193.000000	-17.443360
25097.000000	57.700000	68.700000	141.000000	-18.028274
25098.000000	78.300000	-32.500000	186.000000	-20.189768
25099.000000	70.300000	-71.500000	184.000000	-17.485939
25100.000000	159.000000	-69.300000	139.000000	-17.051437
25101.000000	37.500000	42.800000	184.000000	-20.254941
25102.000000	199.500000	1.500000	126.000000	-18.718057
25103.000000	158.400000	26.100000	63.000000	-18.830496
25104.000000	116.400000	-53.200000	185.000000	-19.670106
25105.000000	160.300000	8.500000	205.000000	-17.089304
25106.000000	159.100000	69.700000	195.000000	-19.531885
25107.000000	198.200000	20.500000	169.000000	-17.132357
25108.000000	75.100000	-30.300000	172.000000	-17.798946
25109.000000	10.800000	61.800000	96.000000	-17.051181
25110.000000	96.400000	32.800000	206.000000	-20.246849
25111.000000	125.300000	19.000000	95.000000	-19.588276
25112.000000	296.000000	53.700000	206.000000	-21.055544
25113.000000	253.800000	-28.700000	191.000000	-17.972537
25114.000000	184.200000	-69.700000	139.000000	-17.249537
25115.000000	201.900000	-77.600000	128.000000	-18.878729
25116.000000	148.500000	-33.100000	208.000000	-17.099693
25117.000000	65.900000	31.200000	74.000000	-17.079131
25118.000000	134.800000	-21.400000	163.000000	-19.349534
25119.000000	59.600000	12.100000	177.000000	-18.674697
25120.000000	102.600000	-20.700000	216.000000	-18.782251
25121.000000	6.500000	-54.900000	170.000000	-18.481414
25122.000000	127.200000	-43.200000	169.000000	-19.911149
25123.000000	155.100000	-17.300000	202.000000	-17.475877
25124.000000	333.400000	-55.300000	167.000000	-17.056230
25125.000000	263.700000	70.000000	208.000000	-20.361136
25126.000000	58.100000	72.300000	205.000000	-17.484636
25127.000000	123.200000	14.900000	188.000000	-18.879482
25128.000000	182.300000	22.100000	173.000000	-17.214244
25129.000000	108.900000	20.200000	169.000000	-17.853695
25130.000000	354.000000	-1.500000	149.000000	-17.742490
25131.000000	153.300000	25.500000	124.000000	-22.004176
25132.000000	54.300000	-7.000000	159.000000	-17.660107
25133.000000	228.000000	-36.600000	197.000000	-19.287482
25134.000000	351.500000	62.500000	170.000000	-17.482032
25135.000000	315.000000	-43.400000	114.000000	-18.722795
25136.000000	84.300000	-66.900000	135.000000	-20.371243
25137.000000	69.300000	46.400000	102.000000	-20.509059
25138.000000	56.000000	-39.400000	201.000000	-18.476812
25139.000000	99.200000	3.700000	215.000000	-17.753508
25140.000000	125.100000	3.000000	124.000000	-21.025029
25141.000000	15.600000	5.300000	104.000000	-17.266694
25142.000000	7.700000	34.000000	80.000000	-21.592201
25143.000000	64.800000	-27.000000	171.000000	-17.530691
25144.000000	255.000000	-45.200000	93.000000	-20.406466
25145.000000	5.500000	62.400000	155.000000	-20.593375
25146.000000	220.800000	-65.800000	215.000000	-22.955998
25147.000000	238.400000	-50.100000	157.000000	-17.577806
25148.000000	75.500000	-5.200000	184.000000	-18.145398
25149.000000	27.300000	-70.200000	183.000000	-19.058315
25150.000000	116.900000	12.900000	155.000000	-17.603341
25151.000000	287.800000	-27.600000	197.000000	-18.387264
25152.000000	38.800000	9.500000	200.000000	-17.472643
25153.000000	38.200000	-57.800000	197.000000	-18.231697
25154.000000	186.600000	25.700000	216.000000	-17.019410
25155.000000	166.600000	-20.000000	174.000000	-20.070123
25156.000000	135.900000	15.700000	134.000000	-18.600623
25157.000000	74.100000	-61.200000	206.000000	-20.189177
25158.000000	141.800000	-42.800000	208.000000	-20.451575
25159.000000	258.400000	-41.100000	190.000000	-17.843134
25160.000000	13.800000	2.700000	129.000000	-21.338051
25161.000000	190.100000	-48.600000	157.000000	-20.045900
25162.000000	352.500000	47.900000	207.000000	-17.000712
25163.000000	181.500000	34.900000	166.000000	-18.904937
25164.000000	114.700000	-31.800000	216.000000	-21.344761
25165.000000	286.500000	30.800000	91.000000	-20.304092
25166.000000	173.000000	44.100000	100.000000	-17.281809
25167.000000	308.800000	38.300000	174.000000	-17.641247
25168.000000	359.300000	-17.600000	152.000000	-18.194383
25169.000000	86.400000	40.200000	191.000000	-18.177881
25170.000000	208.000000	68.700000	170.000000	-18.164276
25171.000000	218.000000	-16.200000	195.000000	-19.174719
25172.000000	68.000000	1.800000	147.000000	-19.913799
25173.000000	182.300000	-62.500000	77.000000	-18.447243
25174.000000	336.800000	-78.900000	186.000000	-17.667511
25175.000000	182.500000	-32.900000	137.000000	-18.710429
25176.000000	148.800000	-8.100000	214.000000	-18.893824
25177.000000	218.100000	-58.300000	136.000000	-17.281806
25178.000000	203.000000	-66.700000	96.000000	-21.203784
25179.000000	245.100000	-1.900000	105.000000	-18.945901
25180.000000	256.800000	17.500000	108.000000	-20.484762
25181.000000	354.800000	-13.400000	114.000000	-22.399139
25182.000000	204.500000	59.400000	214.000000	-17.222421
25183.000000	291.000000	18.300000	215.000000	-18.541486
25184.000000	67.200000	-18.600000	176.000000	-19.444706
25185.000000	123.500000	-86.900000	204.000000	-21.778263
25186.000000	31.800000	40.000000	173.000000	-18.116419
25187.000000	150.700000	19.200000	176.000000	-20.501793
25188.000000	91.600000	53.000000	192.000000	-21.265059
25189.000000	316.600000	-64.900000	199.000000	-17.752074
25190.000000	253.800000	-71.800000	112.000000	-19.916125
25191.000000	294.500000	-40.400000	167.000000	-18.918909
25192.000000	164.200000	19.600000	197.000000	-17.179939
25193.000000	244.400000	20.200000	212.000000	-18.945237
25194.000000	29.600000	-46.800000	212.000000	-19.805125
25195.000000	222.600000	-30.800000	189.000000	-18.621781
25196.000000	163.300000	-38.700000	199.000000	-17.388421
25197.000000	140.400000	-6.900000	198.000000	-17.829294
25198.000000	174.500000	-45.700000	174.000000	-21.869803
25199.000000	181.300000	-54.200000	73.000000	-19.513328
25200.000000	265.100000	18.800000	203.000000	-18.683615
25201.000000	351.300000	41.000000	124.000000	-22.518145
25202.000000	165.300000	9.000000	178.000000	-20.583189
25203.000000	332.700000	34.300000	216.000000	-18.016676
25204.000000	205.600000	32.200000	76.000000	-18.283526
25205.000000	65.100000	42.300000	211.000000	-17.096342
25206.000000	63.100000	64.600000	181.000000	-20.008484
25207.000000	276.500000	0.100000	112.000000	-21.198527
25208.000000	351.200000	52.600000	159.000000	-20.264469
25209.000000	43.500000	32.200000	192.000000	-18.495177
25210.000000	100.300000	-22.300000	147.000000	-18.158211
25211.000000	40.000000	-52.300000	112.000000	-20.469344
25212.000000	238.800000	4.600000	180.000000	-18.884913
25213.000000	23.500000	11.400000	159.000000	-20.535907
25214.000000	110.100000	49.300000	190.000000	-18.201809
25215.000000	48.200000	59.000000	176.000000	-17.193277
25216.000000	57.400000	-52.300000	147.000000	-20.751335
25217.000000	342.000000	11.100000	191.000000	-18.145700
25218.000000	67.900000	-0.300000	160.000000	-18.723351
25219.000000	338.100000	-0.700000	208.000000	-17.817915
25220.000000	249.500000	-28.300000	133.000000	-18.575706
25221.000000	16.600000	-30.600000	178.000000	-17.155895
25222.000000	55.700000	38.800000	171.000000	-18.403573
25223.000000	141.900000	5.900000	170.000000	-17.167660
25224.000000	214.000000	9.400000	198.000000	-17.924098
25225.000000	178.600000	-36.700000	175.000000	-22.198132
25226.000000	182.800000	-48.800000	183.000000	-17.927837
25227.000000	127.000000	-25.600000	201.000000	-17.741957
25228.000000	347.600000	2.800000	129.000000	-18.978176
25229.000000	107.100000	72.300000	197.000000	-17.589302
25230.000000	231.300000	25.300000	217.000000	-19.986134
25231.000000	71.900000	-0.400000	134.000000	-18.970068
25232.000000	329.700000	-19.700000	207.000000	-20.225317
25233.000000	125.300000	-62.400000	161.000000	-19.760376
25234.000000	177.900000	-37.200000	150.000000	-17.219757
25235.000000	290.400000	56.400000	216.000000	-20.399958
25236.000000	337.900000	-4.100000	201.000000	-17.968404
25237.000000	218.000000	-2.500000	209.000000	-17.671417
25238.000000	342.100000	-61.200000	190.000000	-20.231667
25239.000000	355.100000	38.000000	213.000000	-17.812981
25240.000000	192.000000	-33.400000	146.000000	-17.186546
25241.000000	275.600000	-17.100000	166.000000	-17.819923
25242.000000	354.400000	-46.300000	207.000000	-17.761816
25243.000000	116.200000	65.800000	133.000000	-17.356413
25244.000000	129.800000	-27.100000	170.000000	-20.770300
25245.000000	150.600000	-43.900000	192.000000	-20.661532
25246.000000	155.100000	7.000000	191.000000	-20.016962
25247.000000	208.100000	-0.500000	155.000000	-18.871719
25248.000000	296.300000	44.700000	205.000000	-19.236186
25249.000000	22.300000	5.800000	188.000000	-20.483248
25250.000000	227.600000	-14.000000	173.000000	-19.250089
25251.000000	24.800000	-40.200000	71.000000	-19.760747
25252.000000	271.800000	9.500000	205.000000	-19.090925
25253.000000	48.700000	-28.200000	136.000000	-17.511400
25254.000000	197.600000	23.600000	174.000000	-18.705780
25255.000000	328.700000	9.100000	174.000000	-17.393810
25256.000000	350.000000	19.800000	42.000000	-17.753493
25257.000000	311.400000	8.400000	182.000000	-17.330404
25258.000000	135.800000	-31.600000	217.000000	-18.473028
25259.000000	159.200000	-0.400000	99.000000	-21.823495
25260.000000	211.600000	-4.600000	205.000000	-17.526932
25261.000000	151.000000	-55.100000	203.000000	-19.424297
25262.000000	342.300000	0.300000	144.000000	-18.340515
25263.000000	278.100000	-13.100000	166.000000	-18.627545
25264.000000	31.200000	46.900000	212.000000	-17.006258
25265.000000	267.400000	-34.400000	161.000000	-20.646535
25266.000000	184.800000	-12.100000	179.000000	-18.487882
25267.000000	294.600000	52.600000	218.000000	-19.519818
25268.000000	94.400000	25.200000	150.000000	-17.668746
25269.000000	176.800000	20.900000	132.000000	-18.280113
25270.000000	191.200000	73.400000	215.000000	-19.332723
25271.000000	141.200000	14.400000	216.000000	-19.649400
25272.000000	138.100000	-51.500000	61.000000	-20.838619
25273.000000	169.100000	68.100000	149.000000	-20.434943
25274.000000	325.000000	54.400000	45.000000	-18.631134
25275.000000	163.400000	49.000000	191.000000	-19.386317
25276.000000	168.600000	79.900000	162.000000	-18.724454
25277.000000	102.800000	-21.100000	108.000000	-18.443225
25278.000000	233.400000	0.600000	158.000000	-20.401240
25279.000000	32.600000	-65.300000	168.000000	-19.751921
25280.000000	52.900000	-60.000000	213.000000	-18.852289
25281.000000	115.300000	45.600000	212.000000	-19.358369
25282.000000	346.300000	51.200000	176.000000	-17.992860
25283.000000	62.100000	35.900000	76.000000	-18.714358
25284.000000	222.100000	-48.200000	114.000000	-18.622050
25285.000000	222.800000	-49.400000	127.000000	-18.218833
25286.000000	88.100000	17.400000	37.000000	-17.105872
25287.000000	147.600000	37.000000	179.000000	-18.157326
25288.000000	2.200000	32.500000	197.000000	-20.804239
25289.000000	356.900000	47.800000	86.000000	-20.381920
25290.000000	100.200000	22.800000	91.000000	-20.717462
25291.000000	292.700000	14.000000	214.000000	-18.776590
25292.000000	314.700000	-47.100000	104.000000	-18.554265
25293.000000	131.200000	-0.700000	206.000000	-18.564895
25294.000000	105.500000	-10.400000	178.000000	-21.014705
25295.000000	154.900000	-41.100000	195.000000	-20.210121
25296.000000	322.000000	-67.100000	175.000000	-17.131618
25297.000000	206.400000	-81.400000	175.000000	-19.441697
25298.000000	136.000000	30.500000	211.000000	-19.532885
25299.000000	305.000000	61.400000	163.000000	-20.003567
25300.000000	196.600000	-56.100000	179.000000	-17.032251
25301.000000	24.300000	5.400000	158.000000	-19.965920
25302.000000	183.800000	47.300000	151.000000	-19.565418
25303.000000	130.000000	-59.900000	201.000000	-18.773832
25304.000000	147.300000	-51.600000	80.000000	-17.001710
25305.000000	150.400000	-30.500000	115.000000	-17.452101
25306.000000	307.500000	42.000000	164.000000	-19.338532
25307.000000	128.100000	1.800000	190.000000	-19.630289
25308.000000	261.600000	-15.900000	207.000000	-20.653001
25309.000000	285.400000	51.400000	185.000000	-17.336251
25310.000000	60.200000	50.000000	192.000000	-17.916206
25311.000000	85.500000	-46.600000	148.000000	-19.351272
25312.000000	114.600000	-19.400000	202.000000	-17.271587
25313.000000	348.900000	64.900000	167.000000	-18.794668
25314.000000	83.900000	10.100000	103.000000	-17.691995
25315.000000	277.900000	11.800000	120.000000	-17.097454
25316.000000	293.000000	-42.200000	213.000000	-20.746045
25317.000000	164.900000	32.000000	205.000000	-19.930571
25318.000000	257.600000	-73.700000	171.000000	-18.565258
25319.000000	23.100000	-23.400000	111.000000	-17.292472
25320.000000	31.700000	46.100000	158.000000	-19.547996
25321.000000	280.900000	-35.500000	153.000000	-19.149984
25322.000000	284.600000	51.900000	150.000000	-17.680221
25323.000000	212.200000	-62.300000	187.000000	-19.572797
25324.000000	279.500000	19.200000	153.000000	-19.716067
25325.000000	268.200000	32.600000	201.000000	-17.334388
25326.000000	236.700000	52.500000	149.000000	-17.533865
25327.000000	293.000000	-11.200000	126.000000	-17.596903
25328.000000	126.700000	-36.200000	84.000000	-18.034207
25329.000000	255.400000	-49.800000	116.000000	-17.757803
25330.000000	334.100000	-12.500000	173.000000	-19.544464
25331.000000	185.600000	-32.100000	156.000000	-17.355187
25332.000000	173.000000	59.700000	124.000000	-17.446781
25333.000000	217.900000	44.400000	166.000000	-17.135938
25334.000000	61.900000	-24.200000	175.000000	-17.444064
25335.000000	66.700000	49.900000	126.000000	-18.804611
25336.000000	223.800000	-45.500000	195.000000	-17.332285
25337.000000	127.400000	4.300000	136.000000	-19.265536
25338.000000	106.900000	34.300000	195.000000	-18.675793
25339.000000	116.800000	-38.200000	121.000000	-18.108948
25340.000000	319.700000	-17.300000	210.000000	-19.119835
25341.000000	260.300000	84.100000	131.000000	-20.209657
25342.000000	164.600000	76.200000	185.000000	-17.559218
25343.000000	153.600000	64.400000	115.000000	-18.645211
25344.000000	1.700000	-14.700000	189.000000	-17.975374
25345.000000	111.000000	-35.200000	178.000000	-18.131835
25346.000000	48.200000	17.100000	173.000000	-21.162146
25347.000000	182.200000	-13.500000	208.000000	-17.256200
25348.000000	0.600000	55.700000	112.000000	-19.050453
25349.000000	69.200000	66.200000	208.000000	-19.067492
25350.000000	341.100000	-16.400000	208.000000	-20.603361
25351.000000	158.100000	-14.100000	184.000000	-19.673020
25352.000000	284.200000	16.600000	165.000000	-21.485766
25353.000000	209.400000	47.500000	99.000000	-17.865702
25354.000000	17.100000	-10.700000	174.000000	-20.303212
25355.000000	90.500000	13.200000	200.000000	-19.823768
25356.000000	122.800000	-7.800000	206.000000	-18.187384
25357.000000	120.400000	-2.900000	183.000000	-20.041019
25358.000000	316.000000	9.500000	207.000000	-18.792739
25359.000000	146.000000	-12.800000	97.000000	-19.233662
25360.000000	152.000000	22.200000	148.000000	-21.410305
25361.000000	287.500000	13.000000	209.000000	-20.036970
25362.000000	186.900000	43.000000	132.000000	-20.606711
25363.000000	279.600000	-4.200000	134.000000	-17.531300
25364.000000	79.600000	-14.600000	204.000000	-18.178544
25365.000000	180.100000	32.800000	167.000000	-17.445371
25366.000000	118.100000	48.200000	113.000000	-20.798089
25367.000000	263.800000	15.800000	199.000000	-19.332969
25368.000000	90.800000	9.200000	217.000000	-17.934884
25369.000000	288.300000	-45.600000	177.000000	-20.009255
25370.000000	66.300000	52.900000	103.000000	-20.133691
25371.000000	321.000000	56.200000	191.000000	-19.709888
25372.000000	311.200000	26.300000	158.000000	-17.192588
25373.000000	95.200000	-22.300000	196.000000	-23.012044
25374.000000	44.700000	24.800000	32.000000	-19.369022
25375.000000	17.600000	6.800000	190.000000	-18.857081
25376.000000	347.500000	-55.400000	104.000000	-20.820612
25377.000000	212.700000	-3.400000	203.000000	-20.598230
25378.000000	350.900000	-48.400000	130.000000	-20.707662
25379.000000	241.700000	47.800000	125.000000	-18.873641
25380.000000	265.900000	-65.700000	200.000000	-20.350408
25381.000000	94.300000	-5.000000	146.000000	-18.562889
25382.000000	171.800000	60.800000	130.000000	-20.272170
25383.000000	299.600000	-13.900000	210.000000	-17.240026
25384.000000	159.100000	-41.000000	152.000000	-17.830411
25385.000000	46.100000	87.500000	189.000000	-21.339376
25386.000000	210.900000	-12.800000	127.000000	-18.721930
25387.000000	272.400000	-13.700000	176.000000	-18.037471
25388.000000	314.600000	17.100000	206.000000	-17.802616
25389.000000	144.700000	32.700000	144.000000	-18.120701
25390.000000	58.500000	-23.800000	148.000000	-20.267155
25391.000000	71.000000	-7.800000	214.000000	-19.042090
25392.000000	344.500000	25.200000	215.000000	-19.392355
25393.000000	302.000000	1.600000	180.000000	-18.338739
25394.000000	255.700000	32.200000	192.000000	-17.719742
25395.000000	20.600000	36.000000	196.000000	-17.806361
25396.000000	183.600000	73.800000	137.000000	-17.506396
25397.000000	293.300000	11.900000	131.000000	-20.359454
25398.000000	342.400000	-74.500000	195.000000	-17.239773
25399.000000	118.500000	-59.900000	173.000000	-19.453808
25400.000000	34.200000	28.800000	207.000000	-17.100912
25401.000000	174.600000	-36.400000	191.000000	-17.581231
25402.000000	33.100000	14.000000	167.000000	-18.846264
25403.000000	105.400000	-9.500000	131.000000	-18.224341
25404.000000	355.000000	-5.100000	123.000000	-17.889709
25405.000000	341.000000	-29.500000	130.000000	-18.079975
25406.000000	141.500000	-25.400000	144.000000	-18.735744
25407.000000	256.200000	-46.700000	179.000000	-20.555842
25408.000000	239.400000	85.400000	202.000000	-20.192738
25409.000000	303.900000	-33.200000	186.000000	-18.234951
25410.000000	93.400000	16.700000	139.000000	-19.251058
25411.000000	75.300000	53.100000	219.000000	-18.091726
25412.000000	240.200000	-60.000000	188.000000	-17.769021
25413.000000	77.100000	15.300000	72.000000	-17.893352
25414.000000	142.300000	21.900000	203.000000	-17.288966
25415.000000	54.400000	23.900000	196.000000	-17.271395
25416.000000	36.400000	20.600000	196.000000	-19.415634
25417.000000	143.500000	-34.900000	141.000000	-19.751132
25418.000000	39.400000	-29.200000	54.000000	-18.374363
25419.000000	36.400000	39.700000	145.000000	-18.936187
25420.000000	1.100000	40.000000	215.000000	-17.064992
25421.000000	108.900000	-35.800000	209.000000	-18.172319
25422.000000	49.300000	34.900000	195.000000	-19.177913
25423.000000	10.500000	-81.200000	212.000000	-18.792691
25424.000000	105.600000	56.700000	163.000000	-17.117934
25425.000000	325.800000	7.200000	123.000000	-18.803932
25426.000000	210.900000	-36.400000	108.000000	-18.694225
25427.000000	342.500000	35.900000	217.000000	-18.915952
25428.000000	335.500000	50.300000	210.000000	-20.028544
25429.000000	148.800000	-22.500000	202.000000	-17.008726
25430.000000	231.600000	-61.100000	196.000000	-18.093246
25431.000000	174.400000	21.500000	149.000000	-18.480131
25432.000000	177.900000	-30.100000	198.000000	-17.146421
25433.000000	32.000000	9.300000	54.000000	-20.432264
25434.000000	77.000000	-15.000000	149.000000	-19.219456
25435.000000	234.500000	-5.700000	155.000000	-17.341964
25436.000000	10.300000	-35.300000	202.000000	-19.338849
25437.000000	277.300000	57.800000	155.000000	-17.729257
25438.000000	61.600000	-12.600000	137.000000	-17.968802
25439.000000	181.900000	-48.200000	209.000000	-18.225897
25440.000000	127.100000	-52.800000	197.000000	-19.028338
25441.000000	349.700000	-80.400000	184.000000	-20.643978
25442.000000	10.200000	-21.700000	175.000000	-17.871780
25443.000000	139.800000	-4.600000	137.000000	-19.392267
25444.000000	300.000000	-14.800000	145.000000	-18.634544
25445.000000	213.900000	18.200000	165.000000	-18.296945
25446.000000	26.400000	16.900000	169.000000	-17.747039
25447.000000	94.300000	11.500000	198.000000	-19.618694
25448.000000	6.100000	19.600000	128.000000	-21.248536
25449.000000	202.700000	-19.300000	149.000000	-18.039211
25450.000000	127.600000	46.700000	126.000000	-19.709086
25451.000000	44.200000	65.500000	218.000000	-19.181345
25452.000000	109.000000	-63.800000	158.000000	-17.910223
25453.000000	295.500000	5.500000	193.000000	-19.635665
25454.000000	20.500000	66.700000	68.000000	-18.691028
25455.000000	260.500000	20.100000	164.000000	-18.587695
25456.000000	233.800000	-33.800000	182.000000	-18.958940
25457.000000	297.800000	-27.700000	178.000000	-18.033502
25458.000000	93.900000	0.700000	205.000000	-18.023314
25459.000000	57.800000	20.900000	149.000000	-18.441145
25460.000000	117.000000	-40.500000	115.000000	-19.506022
25461.000000	223.700000	-40.500000	156.000000	-18.523974
25462.000000	307.100000	63.900000	189.000000	-18.183178
25463.000000	326.900000	37.300000	215.000000	-20.168650
25464.000000	261.600000	48.100000	192.000000	-18.621754
25465.000000	244.000000	3.900000	147.000000	-19.140931
25466.000000	241.500000	-19.200000	190.000000	-19.669560
25467.000000	245.000000	79.500000	177.000000	-17.609155
25468.000000	268.600000	-62.300000	201.000000	-18.647072
25469.000000	314.600000	-12.900000	219.000000	-18.912460
25470.000000	332.900000	-51.600000	216.000000	-20.669881
25471.000000	147.700000	13.200000	195.000000	-19.393449
25472.000000	211.200000	30.900000	180.000000	-18.965559
25473.000000	161.900000	7.000000	194.000000	-20.390213
25474.000000	190.600000	21.900000	143.000000	-17.013745
25475.000000	252.200000	13.300000	180.000000	-18.313972
25476.000000	139.900000	62.900000	120.000000	-20.193734
25477.000000	77.000000	-45.700000	209.000000	-17.995542
25478.000000	206.000000	-63.300000	193.000000	-19.625804
25479.000000	286.900000	-8.300000	165.000000	-17.489509
25480.000000	214.500000	-29.100000	178.000000	-17.957160
25481.000000	209.800000	-7.400000	160.000000	-17.482217
25482.000000	265.300000	26.000000	191.000000	-17.528367
25483.000000	103.100000	-30.300000	178.000000	-17.545442
25484.000000	306.700000	36.700000	182.000000	-20.287389
25485.000000	114.500000	18.600000	137.000000	-19.879810
25486.000000	246.200000	53.300000	185.000000	-19.543645
25487.000000	154.400000	39.500000	206.000000	-17.379393
25488.000000	132.900000	-51.200000	164.000000	-19.299902
25489.000000	236.400000	-45.500000	128.000000	-17.168510
25490.000000	32.800000	39.300000	201.000000	-18.293262
25491.000000	220.900000	-9.400000	187.000000	-18.730650
25492.000000	317.600000	32.600000	126.000000	-18.336405
25493.000000	31.900000	-79.800000	176.000000	-17.079750
25494.000000	226.700000	-74.700000	196.000000	-17.694310
25495.000000	86.800000	-47.600000	212.000000	-21.464072
25496.000000	73.600000	39.200000	197.000000	-17.581932
25497.000000	304.200000	-23.400000	200.000000	-19.464556
25498.000000	163.500000	-75.300000	58.000000	-20.424755
25499.000000	156.800000	-3.500000	154.000000	-18.204991
25500.000000	245.500000	-52.600000	202.000000	-18.225268
25501.000000	231.400000	-7.100000	198.000000	-17.749137
25502.000000	87.200000	-3.600000	71.000000	-20.333035
25503.000000	120.500000	-44.500000	112.000000	-19.011238
25504.000000	202.700000	-19.500000	168.000000	-17.149391
25505.000000	114.000000	-12.000000	204.000000	-17.840653
25506.000000	283.400000	-8.200000	198.000000	-18.671898
25507.000000	191.300000	30.900000	158.000000	-17.907874
25508.000000	171.800000	7.300000	172.000000	-17.540281
25509.000000	267.000000	-20.700000	152.000000	-18.371230
25510.000000	302.800000	-54.500000	205.000000	-19.041302
25511.000000	179.900000	-57.500000	216.000000	-18.012620
25512.000000	311.800000	24.700000	143.000000	-17.600340
25513.000000	33.800000	25.400000	161.000000	-17.622094
25514.000000	12.600000	51.800000	172.000000	-18.159002
25515.000000	25.400000	19.300000	186.000000	-17.072885
25516.000000	169.200000	-61.300000	198.000000	-18.259796
25517.000000	46.900000	-76.400000	192.000000	-20.540647
25518.000000	300.400000	-56.700000	158.000000	-21.303563
25519.000000	154.500000	-64.600000	157.000000	-20.424038
25520.000000	163.400000	-73.600000	212.000000	-19.071822
25521.000000	134.400000	-61.000000	142.000000	-20.078640
25522.000000	145.000000	-23.100000	89.000000	-18.337667
25523.000000	169.500000	82.000000	198.000000	-20.238449
25524.000000	103.300000	-23.900000	134.000000	-18.798882
25525.000000	132.200000	-72.300000	204.000000	-18.683111
25526.000000	201.500000	53.700000	162.000000	-19.288869
25527.000000	245.100000	23.100000	195.000000	-19.343191
25528.000000	38.100000	17.400000	209.000000	-17.874216
25529.000000	279.300000	-50.200000	211.000000	-17.562084
25530.000000	45.300000	-73.400000	135.000000	-17.425544
25531.000000	68.000000	-70.100000	196.000000	-18.767849
25532.000000	309.100000	-39.600000	207.000000	-19.322048
25533.000000	210.000000	-33.000000	94.000000	-18.470978
25534.000000	122.300000	-56.500000	215.000000	-21.787222
25535.000000	293.200000	-57.100000	180.000000	-17.443816
25536.000000	304.900000	-35.900000	137.000000	-18.178882
25537.000000	171.800000	68.600000	154.000000	-20.870696
25538.000000	39.500000	-7.700000	129.000000	-19.264663
25539.000000	82.400000	-30.900000	210.000000	-17.449405
25540.000000	129.100000	-77.800000	153.000000	-18.946910
25541.000000	91.400000	1.500000	212.000000	-21.633209
25542.000000	107.200000	32.100000	132.000000	-17.703945
25543.000000	282.200000	-42.300000	208.000000	-17.335755
25544.000000	342.300000	-35.100000	160.000000	-17.591436
